date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:13:51	5564/5564	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPickupArrowEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPickupArrowEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPickupArrowEvent.html)
19:13:51	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerPickupArrowEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexd1e9.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPickupArrowEvent.html)
19:13:52	7829/7829	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPickupItemEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPickupItemEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPickupItemEvent.html)
19:13:52	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerPickupItemEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index47a5.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPickupItemEvent.html)
19:13:52	5509/5509	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPortalEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPortalEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPortalEvent.html)
19:13:52	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerPortalEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index13f1.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPortalEvent.html)
19:13:53	5531/5531	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPreLoginEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPreLoginEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPreLoginEvent.html)
19:13:53	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerPreLoginEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexb048.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPreLoginEvent.html)
19:13:53	14109/14109	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPreLoginEvent.Result.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerPreLoginEvent.Result.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPreLoginEvent.Result.html)
19:13:53	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerPreLoginEvent.Result.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index83c0.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerPreLoginEvent.Result.html)
19:13:54	5487/5487	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerQuitEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerQuitEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerQuitEvent.html)
19:13:54	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerQuitEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexbfcd.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerQuitEvent.html)
19:13:54	5608/5608	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerRegisterChannelEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerRegisterChannelEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRegisterChannelEvent.html)
19:13:54	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerRegisterChannelEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2f64.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRegisterChannelEvent.html)
19:13:54	5641/5641	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerResourcePackStatusEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerResourcePackStatusEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerResourcePackStatusEvent.html)
19:13:55	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerResourcePackStatusEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index02a7.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerResourcePackStatusEvent.html)
19:13:55	10889/10889	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerResourcePackStatusEvent.Status.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerResourcePackStatusEvent.Status.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerResourcePackStatusEvent.Status.html)
19:13:55	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerResourcePackStatusEvent.Status.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index8e28.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerResourcePackStatusEvent.Status.html)
19:13:55	5520/5520	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerRespawnEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerRespawnEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRespawnEvent.html)
19:13:56	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerRespawnEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2adf.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRespawnEvent.html)
19:13:56	5520/5520	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerRiptideEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerRiptideEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRiptideEvent.html)
19:13:56	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerRiptideEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index0c81.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerRiptideEvent.html)
19:13:56	5564/5564	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerShearEntityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerShearEntityEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerShearEntityEvent.html)
19:13:57	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerShearEntityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexd247.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerShearEntityEvent.html)
19:13:57	5641/5641	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerStatisticIncrementEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerStatisticIncrementEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerStatisticIncrementEvent.html)
19:13:57	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerStatisticIncrementEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2a0e.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerStatisticIncrementEvent.html)
19:13:57	5586/5586	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerSwapHandItemsEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerSwapHandItemsEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerSwapHandItemsEvent.html)
19:13:58	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerSwapHandItemsEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index6508.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerSwapHandItemsEvent.html)
19:13:58	7813/7813	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerTeleportEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerTeleportEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerTeleportEvent.html)
19:13:58	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerTeleportEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexa8c6.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerTeleportEvent.html)
19:13:58	14867/14867	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerTeleportEvent.TeleportCause.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerTeleportEvent.TeleportCause.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerTeleportEvent.TeleportCause.html)
19:13:58	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerTeleportEvent.TeleportCause.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexf473.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerTeleportEvent.TeleportCause.html)
19:13:59	5575/5575	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerToggleFlightEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerToggleFlightEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleFlightEvent.html)
19:13:59	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerToggleFlightEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index5dbf.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleFlightEvent.html)
19:13:59	5564/5564	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerToggleSneakEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerToggleSneakEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleSneakEvent.html)
19:13:59	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerToggleSneakEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index9f35.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleSneakEvent.html)
19:14:00	5575/5575	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerToggleSprintEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerToggleSprintEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleSprintEvent.html)
19:14:00	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerToggleSprintEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexfc92.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerToggleSprintEvent.html)
19:14:00	5586/5586	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerUnleashEntityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerUnleashEntityEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerUnleashEntityEvent.html)
19:14:00	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerUnleashEntityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index442f.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerUnleashEntityEvent.html)
19:14:01	5630/5630	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerUnregisterChannelEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerUnregisterChannelEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerUnregisterChannelEvent.html)
19:14:01	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerUnregisterChannelEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index15f3.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerUnregisterChannelEvent.html)
19:14:01	5531/5531	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerVelocityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/class-use/PlayerVelocityEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerVelocityEvent.html)
19:14:01	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/player/PlayerVelocityEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2ffa.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/player/PlayerVelocityEvent.html)
19:14:02	8640/8640	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/PluginAwareness.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/PluginAwareness.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginAwareness.html)
19:14:02	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/PluginAwareness.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index997d.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginAwareness.html)
19:14:02	8197/8197	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/PluginAwareness.Flags.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/PluginAwareness.Flags.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginAwareness.Flags.html)
19:14:02	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/PluginAwareness.Flags.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index00db.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginAwareness.Flags.html)
19:14:02	7317/7317	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/PluginBase.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/PluginBase.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginBase.html)
19:14:03	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/PluginBase.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexa2de.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginBase.html)
19:14:03	8598/8598	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/class-use/PluginChannelDirection.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/class-use/PluginChannelDirection.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginChannelDirection.html)
19:14:03	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/messaging/PluginChannelDirection.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index16cf.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/messaging/PluginChannelDirection.html)
19:14:03	9923/9923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/class-use/PluginCommand.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/class-use/PluginCommand.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginCommand.html)
19:14:04	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/command/PluginCommand.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index05d3.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginCommand.html)
19:14:04	5451/5451	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/class-use/PluginCommandYamlParser.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/class-use/PluginCommandYamlParser.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginCommandYamlParser.html)
19:14:04	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/command/PluginCommandYamlParser.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexfb89.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/command/PluginCommandYamlParser.html)
19:14:04	13954/13954	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/PluginDescriptionFile.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/class-use/PluginDescriptionFile.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginDescriptionFile.html)
19:14:05	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/plugin/PluginDescriptionFile.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/indexba0a.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginDescriptionFile.html)
19:14:05	2492/2492	---M--	200	added ('OK')	application/octet-stream	etag:%225b8a5cbf-9bc%22	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/doc-files/permissions-example_plugin.yml	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/doc-files/permissions-example_plugin.yml	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/plugin/PluginDescriptionFile.html)
19:14:05	5520/5520	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/class-use/PluginDisableEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/class-use/PluginDisableEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginDisableEvent.html)
19:14:05	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/server/PluginDisableEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index3b87.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginDisableEvent.html)
19:14:06	5509/5509	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/class-use/PluginEnableEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/class-use/PluginEnableEvent.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginEnableEvent.html)
19:14:06	2923/2923	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Sep%202018%2009:32:47%20GMT	https://hub.spigotmc.org/javadocs/bukkit/index.html?org/bukkit/event/server/PluginEnableEvent.html	D:/jdocs/javadocs/hub.spigotmc.org/javadocs/bukkit/index2e60.html	(from https://hub.spigotmc.org/javadocs/bukkit/org/bukkit/event/server/PluginEnableEvent.html)
